grain_id,grain_type,area,eccentricity,perimeter,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32,band_33,band_34,band_35,band_36,band_37,band_38,band_39,band_40,band_41,band_42,band_43,band_44,band_45,band_46,band_47,band_48,band_49,band_50,band_51,band_52,band_53,band_54,band_55,band_56,band_57,band_58,band_59,band_60,band_61,band_62,band_63,band_64,band_65,band_66,band_67,band_68,band_69,band_70,band_71,band_72,band_73,band_74,band_75,band_76,band_77,band_78,band_79,band_80,band_81,band_82,band_83,band_84,band_85,band_86,band_87,band_88,band_89,band_90,band_91,band_92,band_93,band_94,band_95,band_96,band_97,band_98,band_99,band_100,band_101,band_102,band_103,band_104,band_105,band_106,band_107,band_108,band_109,band_110,band_111,band_112,band_113,band_114,band_115,band_116,band_117,band_118,band_119,band_120,band_121,band_122,band_123,band_124,band_125,band_126,band_127,band_128,band_129,band_130,band_131,band_132,band_133,band_134,band_135,band_136,band_137,band_138,band_139,band_140,band_141,band_142,band_143,band_144,band_145,band_146,band_147,band_148,band_149,band_150,band_151,band_152,band_153,band_154,band_155,band_156,band_157,band_158,band_159,band_160,band_161,band_162,band_163,band_164,band_165,band_166,band_167,band_168,band_169,band_170,band_171,band_172,band_173,band_174,band_175,band_176,band_177,band_178,band_179,band_180,band_181,band_182,band_183,band_184,band_185,band_186,band_187,band_188,band_189,band_190,band_191,band_192,band_193,band_194,band_195,band_196,band_197,band_198,band_199,band_200,band_201,band_202,band_203,band_204,band_205,band_206,band_207,band_208,band_209,band_210,band_211,band_212,band_213,band_214,band_215,band_216,band_217,band_218,band_219,band_220,band_221,band_222,band_223,band_224,band_225,band_226,band_227,band_228,band_229,band_230,band_231,band_232,band_233,band_234,band_235,band_236,band_237,band_238,band_239,band_240,band_241,band_242,band_243,band_244,band_245,band_246,band_247,band_248,band_249,band_250,band_251,band_252,band_253,band_254,band_255,band_256
1,/uoa/scratch/shared/2025_hackathon/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/Data-VIS-20170116-1-room-light-off/GS55R-02.hdr,1513,0.9937112617130666,269.69238815542514,221.20027,222.44151,223.4805,225.2604,227.36484,229.65367,231.88235,234.91011,237.80304,240.95042,244.63516,248.44019,252.30403,257.10178,260.94052,265.9597,271.01123,276.60806,282.84863,289.24985,296.3252,302.9861,311.3873,318.93588,327.27496,336.2604,345.3721,357.18704,368.26108,379.71646,392.17514,402.7495,415.14276,426.78455,438.84073,454.5208,467.5512,481.90616,497.26965,509.6226,522.8037,534.99603,547.0145,561.0489,577.3807,592.37805,605.2538,619.4924,630.52344,640.2703,652.95905,662.347,671.3602,687.2584,702.02844,712.19037,722.4726,735.23395,741.2915,751.768,763.0489,773.4045,780.5783,792.2531,808.77527,822.9365,831.9346,843.5433,859.18176,866.5909,872.2413,885.7971,900.3761,912.5116,923.1229,937.25183,954.82153,969.48114,980.9253,995.11896,1012.195,1026.7,1036.7118,1039.9299,1050.2115,1061.1632,1082.7284,1103.1864,1119.8196,1139.345,1154.5387,1165.5406,1175.1665,1184.006,1196.0284,1204.0099,1207.5459,1213.3279,1226.9888,1241.764,1247.6907,1251.5962,1260.6808,1275.9841,1293.7151,1298.5393,1289.926,1273.7402,1254.0714,1235.7178,1236.7297,1257.6696,1278.1295,1290.2948,1297.5043,1303.0027,1305.7607,1314.0192,1319.5842,1323.3682,1348.0265,1387.0457,1446.8889,1503.1705,1566.2228,1637.6794,1704.9907,1798.9927,1867.2948,1930.2836,1983.2023,2022.6808,2110.2102,2180.4475,2252.3806,2304.3252,2316.6926,2355.6094,2379.0925,2391.2234,2420.8982,2406.4045,2407.6873,2406.766,2377.6873,2368.7468,2353.4932,2318.626,2317.6438,2297.846,2271.0886,2270.9604,2263.942,2253.4216,2282.1123,2298.9102,2301.497,2321.0615,2324.1428,2313.0886,2340.0535,2366.825,2384.4673,2421.4421,2455.3105,2449.8289,2458.5815,2473.799,2471.388,2473.7031,2496.9834,2503.2214,2495.2122,2499.6357,2504.3186,2484.7522,2479.9067,2489.842,2495.961,2491.2358,2500.7158,2507.881,2489.3127,2467.2493,2465.3833,2448.427,2426.6484,2413.9338,2416.9087,2405.499,2392.1208,2375.5698,2354.4124,2306.0576,2250.9604,2203.1838,2169.3132,2128.92,2091.9087,2055.1382,2013.5796,1962.8593,1906.2598,1854.337,1815.0457,1769.6947,1722.2604,1676.3265,1641.6564,1604.6609,1561.7032,1510.7178,1467.4012,1422.6034,1380.1758,1334.7561,1298.0906,1267.2776,1236.934,1204.6351,1172.3821,1141.2987,1111.4448,1075.612,1040.0093,1003.24585,973.9465,945.1864,915.577,885.0033,860.039,836.2954,812.37146,785.1778,759.27826,735.5274,714.2168,691.037,668.8949,646.6768,629.55585,612.68933,597.1864,579.2954,562.115,545.6656,529.8817,514.10376,496.8361,478.63583,462.53867,448.3807,435.31393,422.2981,409.83542,398.11368
2,/uoa/scratch/shared/2025_hackathon/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/Data-VIS-20170116-1-room-light-off/GS55R-02.hdr,297,0.9517419590425402,82.69848481,215.39058,215.58922,215.59596,215.97307,216.0505,216.55893,217.15488,217.2963,218.39058,219.07744,220.17845,221.64983,223.23233,225.34343,227.40741,229.70033,232.24916,236.15488,239.57239,243.13467,247.10437,252.40404,261.3266,264.49158,272.20538,279.54883,287.86533,296.32996,306.14478,316.4175,326.7542,339.98315,352.9394,365.40405,379.45792,391.89563,405.97305,420.95624,435.17508,450.70706,468.73737,487.05386,504.41415,521.1246,536.4377,551.86194,568.6801,586.0202,601.3064,620.16833,643.3939,661.69696,678.24243,697.9663,712.02356,724.4815,745.65656,764.0471,780.42426,797.88214,822.1717,848.55554,867.7778,885.0135,909.2155,931.99664,951.4175,969.5993,995.99664,1019.0101,1039.0674,1064.6027,1100.5555,1128.5454,1153.4445,1178.0201,1205.6364,1235.6936,1258.5454,1283.6733,1316.101,1339.3131,1358.7104,1376.2189,1420.8081,1474.6094,1513.1279,1542.5253,1560.8014,1592.0303,1620.6364,1646.239,1665.1616,1691.6666,1726.5084,1760.5858,1785.495,1804.7509,1827.5488,1867.7643,1908.6768,1934.7172,1947.4747,1964.5623,1982.2963,1998.6936,2001.5354,1997.6162,1985.202,1971.7811,1948.2593,1921.5488,1925.1886,1958.4579,1994.9462,2014.5825,2035.4983,2056.411,2079.1785,2099.6565,2121.5994,2142.128,2174.6733,2218.0168,2251.9058,2277.4175,2299.3267,2321.0068,2351.6836,2368.532,2355.4175,2298.5117,2238.6565,2190.2493,2162.8855,2148.5757,2124.8047,2084.6028,2042.0774,2004.569,1973.8822,1949.7542,1919.7003,1886.5421,1858.4276,1834.1482,1820.7811,1807.8081,1796.7677,1795.3838,1803.6398,1811.596,1815.4175,1815.0942,1813.532,1815.3602,1830.4478,1857.8215,1881.2794,1896.9462,1897.6465,1886.5994,1880.101,1877.0134,1884.2828,1885.835,1894.5118,1891.6532,1881.3738,1874.3569,1871.6802,1870.1414,1871.9395,1872.697,1869.6364,1858.9764,1853.4142,1843.6364,1828.0707,1808.7677,1793.202,1777.4445,1765.8485,1754.1986,1746.9933,1731.1313,1708.1414,1674.6364,1637.495,1595.1279,1556.4175,1519.8956,1491.9764,1462.5151,1427.202,1392.7003,1354.6835,1315.9462,1278.8754,1244.5421,1214.835,1189.3064,1161.0101,1125.505,1094.2491,1058.9158,1026.5724,994.51514,964.61615,932.9495,907.14813,883.3569,860.73065,842.7407,823.4983,804.1717,784.3266,762.7475,740.8855,719.4579,698.2357,676.1818,658.43097,640.81146,623.5724,605.3569,589.1077,571.7811,557.4175,540.9394,526.0909,511.48486,497.2559,486.25925,473.87543,462.6027,453.18854,444.33334,432.367,421.3064,410.82828,399.28955,387.78452,378.4478,368.92255,360.30975,352.9192,345.92255,338.9899,332.2458,325.56903,318.4175,312.5724,305.53198,299.71045,293.9697
3,/uoa/scratch/shared/2025_hackathon/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/Data-VIS-20170116-1-room-light-off/GS55R-02.hdr,197,0.9853820641309968,86.28427125,216.1472,216.066,216.05583,216.06091,216.49239,217.19289,217.4873,218.01015,219.19289,220.09137,221.58884,222.79189,225.31473,227.44162,230.26396,232.68527,236.09645,239.1472,243.84772,248.30457,252.99492,258.93402,264.60913,270.9543,278.19797,286.47208,295.20813,304.44162,314.11676,323.132,334.81726,345.62436,357.93402,373.15735,386.78174,400.03046,414.3401,426.30457,441.18274,455.5127,471.60913,487.6193,507.32486,523.3401,540.0457,554.4873,570.6142,586.5127,600.44165,618.401,633.1472,654.50256,672.15735,685.6853,706.61926,723.84265,734.13196,746.0863,765.665,782.56854,798.50256,820.2538,841.5279,860.6853,881.13196,902.6599,926.4467,946.08124,964.69037,986.67004,1010.401,1031.8934,1056.472,1086.2639,1114.7867,1139.5228,1158.8427,1186.3351,1214.3198,1236.0406,1258.8121,1288.9645,1313.5837,1331.9137,1348.6091,1386.868,1437.8375,1477.8071,1503.797,1527.9847,1552.3097,1581.4822,1609.6903,1630.3248,1650.8782,1681.7107,1714.9797,1741.67,1760.2589,1784.1218,1813.731,1854.9797,1893.1421,1913.5431,1925.0305,1939.6752,1951.5685,1944.4417,1916.9899,1888.5889,1880.604,1913.9695,1958.8782,1986.4772,1998.4264,2009.3351,2024.5939,2047.3807,2072.2031,2100.4265,2122.8376,2142.868,2166.5889,2197.0508,2231.254,2251.2488,2256.467,2250.0203,2238.1624,2225.6853,2199.34,2153.6853,2105.3298,2057.056,2034.472,2015.731,2006.0355,1987.9391,1952.3248,1911.6954,1867.2234,1835.4873,1811.4315,1780.1218,1749.0508,1711.802,1683.1523,1671.2893,1660.604,1646.929,1636.0964,1628.9543,1627.6802,1628.2994,1624.4772,1620.7411,1619.5178,1618.5685,1634.5127,1655.198,1665.3553,1665.8173,1653.0762,1634.3248,1625.528,1624.4061,1625.929,1628.528,1631.5127,1627.6649,1624.7107,1624.8173,1624.3756,1613.8274,1609.8427,1606.0964,1598.401,1592.2335,1584.934,1574.8833,1559.5228,1544.4213,1541.5482,1533.3401,1527.9797,1518.7462,1513.3604,1496.9492,1473.5381,1442.731,1406.8833,1371.3706,1341.9492,1309.7107,1284.4163,1256.4467,1231.9797,1198.7563,1166.6193,1135.1371,1106.929,1079.4974,1058.0355,1038.9492,1017.0406,988.84265,963.335,934.77155,907.11676,881.0762,853.1066,827.264,809.2233,792.79694,776.6142,760.1218,746.1117,729.77155,710.32996,690.94415,672.6853,653.99493,634.066,616.4518,599.77155,584.4365,570.1371,555.6599,541.2792,526.7208,512.7868,498.78174,485.52792,473.73605,461.34518,450.41623,439.37054,429.49747,420.85788,413.10153,404.3401,393.95938,384.89847,375.1269,365.11166,357.19797,348.98477,341.75128,334.32486,328.58377,322.1929,316.39594,311.22842,306.31473,299.99493,294.73605
4,/uoa/scratch/shared/2025_hackathon/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/Data-VIS-20170116-1-room-light-off/GS55R-02.hdr,307,0.9209832120143384,76.66295090390226,215.8404,215.76872,215.88925,215.85016,216.16939,216.78502,217.23453,217.671,218.87949,220.07817,221.02606,222.60587,224.59283,227.0684,229.44626,232.3974,235.94788,239.88925,244.44626,249.72638,255.47557,262.14984,269.79803,278.44952,287.42996,296.95764,306.85342,317.97067,329.33224,342.20197,355.56677,371.08795,384.8567,400.03583,414.89902,430.18893,445.70032,461.4202,479.90228,500.79153,526.53094,552.34204,574.26056,596.0945,614.9511,633.6352,655.32574,674.8762,692.75244,715.66125,742.80457,765,783.2573,806.95764,825.4919,841.5375,859.81757,881.83386,899.99677,922.6515,947.684,975.60913,998.2085,1019.2443,1044.9772,1072.1042,1093.7622,1116.2997,1141.518,1165.2802,1190.8079,1218.0912,1251.4984,1286.583,1313.482,1338.2932,1364.2834,1398.3062,1425.7622,1450.6417,1480.9022,1505.9446,1523.6841,1538.8665,1575.6906,1633.2378,1678.5146,1705.7817,1723.7231,1750.7296,1778.7068,1805.9283,1825.1466,1846.811,1874.1954,1907.3225,1928.303,1947.5863,1965.443,1999.5505,2040.3485,2067.0618,2077.567,2083.9185,2092.039,2101.469,2103.4006,2089.0652,2058.8665,2022.8958,1990.9935,1973.8208,1982.5961,2012.5928,2036.7557,2052.85,2067.052,2085.847,2112.2378,2141.7231,2172.036,2208.8696,2252.948,2312.267,2374.671,2414.671,2433.0684,2443.7004,2464.0586,2470.9934,2451.8535,2390.736,2319.378,2275.1108,2247.785,2233.7102,2214.4822,2175.28,2128.303,2077.7688,2040.8274,2011.6287,1978.8079,1946.2476,1915.6938,1885.7491,1864.7394,1849.0945,1830.4039,1814.7589,1810.6124,1805.9022,1809,1801.8046,1797.6613,1797.3811,1810.0945,1835.2443,1862.0912,1876.2117,1880.8274,1867.7394,1852.3746,1841.9609,1838.3257,1841.5375,1849.4072,1851.1857,1843.5505,1831.6906,1829.0033,1822.0978,1820.0326,1818.443,1813.254,1799.1531,1784.8827,1773.5732,1759.0554,1740.9479,1727.7068,1714.1205,1707.0879,1696.8469,1694.0359,1683.3485,1661.5309,1630.6058,1593.4723,1554.4039,1515.5375,1477.3094,1448.1726,1422.8534,1393.2899,1361.7068,1327.1921,1291.2443,1256.1173,1222.7101,1192.6449,1165.1564,1137.2378,1107.1205,1077.2997,1042.2606,1009.96094,977.65796,946.7622,917.6189,892.5863,868.6645,849.4137,831.5538,816.2573,798.2964,780.3323,759.28015,738.0651,715.5212,696.1694,673.2997,654.13354,636.4495,618.772,602.92834,587.3746,571.4137,555.1564,539.2573,524.91205,509.8567,497.16937,484.22476,479.54398,460.6808,452.215,442.4202,434.21823,424.16287,413.76547,402.17914,391.6189,381.38437,371.91205,362.8632,354.53094,347.13028,340.02933,333.13354,326.47556,320.25406,312.96417,306.94138,301.35504,295.85992
5,/uoa/scratch/shared/2025_hackathon/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/Data-VIS-20170116-1-room-light-off/GS55R-02.hdr,322,0.9438444983558572,83.73401871576773,216.27951,216.04347,216.48137,216.26398,216.441,217.17702,217.30435,218.28572,218.59317,219.75777,220.81056,221.96274,223.51242,225.26086,227.53726,229.34782,231.94409,234.52484,238.01553,241.54968,245.80745,249.99068,254.96895,261.37576,268.28882,275.08386,282.58386,290.9379,299.51553,308.36026,318.86646,329.618,341.89752,354.4441,367.46274,380.24533,393.95032,407.40063,421.2857,435.02484,451.73602,467.75156,483.64285,500.20187,518.0528,533.09314,548.3199,563.31366,579.06525,595.8199,614.8416,633.9441,650.14905,667.56213,686.31366,700.38196,715.236,732.04346,749.95966,768.24536,789.9534,813.4658,832.7143,848.4814,872.14594,895.13043,916.6398,935.3758,957.5714,978.8416,1000.236,1025.2639,1054.2267,1087.6553,1114.0342,1133.8478,1159.503,1189.5963,1219.8292,1241.0527,1267.5187,1294.823,1317.7888,1332.2454,1358.972,1409.1677,1454.9441,1485.0497,1508.3198,1534.8914,1565.1428,1597.0125,1621.2578,1645.2112,1676.174,1708.1987,1735.9193,1762.3882,1782.9099,1817.3105,1857.9534,1903.854,1934.4473,1950.559,1970.5776,1993.531,2007.0466,2004.4907,1984.0746,1963.9813,1953.5839,1965.8137,1998.9473,2036.6553,2068.8416,2088.5808,2108.8416,2127.4783,2151.0435,2172.7144,2197.4597,2217.5466,2239.969,2272.2546,2317.444,2346.7888,2367.7764,2361.3757,2358.202,2350.3757,2319.7827,2264.4038,2202.3757,2153.0156,2129.171,2121.3354,2107.3013,2079.0374,2038.1863,1992.8914,1955.0807,1924.0931,1899.2205,1868.6243,1836.9628,1812.4224,1790.1802,1776.3198,1768.003,1756.3944,1745.7795,1737.559,1736.6832,1734.031,1731.441,1732.2236,1739.9503,1753.6305,1778.7981,1798.2795,1806.9628,1805.0621,1789.9006,1778.3168,1769.1957,1776.674,1784.7112,1791.5994,1791.1398,1780.0062,1771.1025,1764.1895,1760.2639,1753.3168,1749.2391,1745.6615,1734.7671,1724.0125,1711.7516,1703.2112,1685.0217,1672.4441,1660.4628,1656.8757,1650.6863,1645.4628,1635.0621,1613.1118,1581.0155,1543.0466,1504.941,1465.646,1432.9131,1408.531,1384.2733,1359.6428,1331.2733,1298.0342,1262.4193,1227.1398,1195.2484,1164.1957,1137.6925,1108.8354,1082.174,1048.4875,1018.5901,986.45654,956.0062,927.2329,900.1242,877.80743,857.1957,839.93475,824.29504,808.23914,790.3944,771.2174,752.73914,732.35406,709.56525,687.72363,668.8975,649.79504,633.90686,617.70496,600.31055,585.1832,570.6056,555.1211,540.84784,525.3043,510.36334,497.81366,485.68323,472.85715,461.35715,451.20807,442.36646,432.6708,422.86957,412.71738,402.58075,391.30124,381.62732,372.3913,363.29504,355.53726,348.4472,340.59317,333.9969,327.66458,322.27017,315.7236,309.64285,302.87268
6,/uoa/scratch/shared/2025_hackathon/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/Data-VIS-20170116-1-room-light-off/GS55R-02.hdr,338,0.8896307465589498,78.11269837,216.1568,216.08284,216.71005,216.35207,216.89645,217.42308,217.81657,218.92012,219.62721,221.09763,222.62721,224.58876,226.76627,229.59468,232.31065,236.01479,240.31361,244.78995,250.10947,256.51776,262.62427,270.0503,277.65384,286.21893,296.33136,307.10355,318.75146,330.52957,344.49704,357.2633,373.03253,387.21597,404.82248,423.1864,442.3639,460.76035,479.56805,499.52957,519.0858,537.40826,558.1834,582.3639,605.9231,628.7278,654.858,677.75446,698.88165,721.85504,744.4231,764.1331,789.4793,818.3195,843.6213,868.31067,894.142,918.8787,935.2367,956.5769,978.7574,998.8669,1018.30176,1047.9556,1075.9615,1096.787,1121.4556,1153.3817,1182.8728,1207.1361,1232.6154,1258.2041,1284.7633,1308.5385,1335.648,1370.3757,1404.0414,1425.355,1447.0503,1479.1569,1509.8402,1537.0059,1556.5621,1582.8047,1603.2041,1616.0148,1630.4882,1670.4734,1722.2012,1757.4142,1775.145,1791.432,1813.3728,1838.8254,1855.5887,1872.068,1889.9615,1915.9438,1939.5947,1958.9734,1977.2722,1996.4171,2021.6864,2053.941,2073.9705,2071.8965,2066.3757,2059.142,2057.6716,2031.9053,1987.8699,1937.713,1907.1923,1909.8462,1928.6775,1939.9823,1944.3373,1949.5059,1960.284,1976.5977,2002.6864,2038.5651,2078.4348,2134.4111,2198.4763,2282.3699,2372.9941,2449.3254,2505.7278,2538.3965,2565.6213,2581.136,2576.0444,2531.2427,2479.7366,2434.352,2416.1243,2411.1895,2404.8906,2384.207,2340.6301,2284.4497,2240.1863,2207.6184,2173.136,2139.142,2095.7693,2050.9912,2025.0769,2009.9792,1993.926,1976.574,1964.2249,1957.2338,1956.8817,1958.8136,1959.7338,1953.9408,1955.1569,1964.4438,1984.284,2006.5947,2020.5474,2011.9971,1994.6775,1972.2662,1955.3254,1954.6627,1958.6893,1964.5414,1962.8668,1950.8462,1939.4023,1936.855,1940.213,1936.932,1933.639,1928.3136,1919.2751,1898.352,1888.9497,1874.7899,1855.1864,1838.139,1826.6953,1816.6213,1807.0651,1798.3934,1786.432,1761.3254,1726.1035,1686.0148,1641.6775,1600.5326,1568.5592,1539.2988,1514.6006,1483.9674,1447.8491,1405.1538,1368.2338,1328.8699,1296.139,1263.4705,1234.2219,1204.9023,1176.9971,1147.1332,1113.7988,1077.9349,1044.6982,1011.9172,980.5444,953.80176,931.7781,911.6213,893.71893,876.0059,857.9734,835.9941,815.8994,790.7899,767.25446,744.04144,721.82544,700.85504,680.8461,662.2278,643.9793,625.93195,609.213,593.5207,577.0355,560.7012,545.4645,530.40826,517.3432,502.7219,491.24854,478.88757,469.54437,457.95563,447.78107,435.34912,423.11835,410.9438,399.45267,389.40237,379.07397,370.73077,362.071,354.3432,345.79883,338.88165,331.4645,325.5148,318.4586,311.46155
7,/uoa/scratch/shared/2025_hackathon/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/Data-VIS-20170116-1-room-light-off/GS55R-02.hdr,375,0.9148529672743656,87.31980515339463,215.46933,215.49066,215.808,215.608,216.34666,216.73067,217.48534,217.816,218.79466,219.92534,221.14133,222.70134,224.936,227.01866,229.544,232.456,235.52533,239.81334,243.904,248.48267,253.46666,259.30933,267.60535,274.55466,282.77066,291.32535,301.472,310.752,321.76532,334.864,346.28534,361.44,377.40268,391.61066,407.59732,422.36533,437.944,455.008,473.07733,490.384,512.16,533.8693,553.264,572.2427,590.9973,608.856,629.792,648.552,666.61865,689.03467,715.488,736.448,757.75464,779.5573,795.39734,810.26666,833.18933,855.02136,874.488,896.6827,922.7733,950.79736,972.7947,992.4453,1019.272,1046.8293,1067.376,1088.8694,1117.112,1142.6826,1166.3147,1193.7173,1230.08,1265.1707,1290.2,1316.7733,1346.4027,1378.1733,1401.9626,1430.104,1460.3973,1486.736,1504.0934,1524.1173,1572.9253,1630.896,1668.8107,1695.328,1714.2134,1739.376,1769.0054,1792.728,1809.3733,1831.1733,1866.8987,1901.2667,1928.9493,1947.6693,1968.016,2004.9226,2044.416,2067.7173,2071.4773,2079.4934,2095.496,2104.7146,2101.6853,2087.9653,2072.2666,2044.9014,2014.32,1979.4827,1978.288,2003.4933,2038.296,2056.8826,2070.352,2096.544,2120.424,2153.664,2181.1306,2212.176,2257.7146,2309.392,2350.7227,2380.008,2404.8027,2430.2986,2462.192,2480.2134,2460.088,2402.104,2336.8428,2280.8105,2251.8667,2234.1653,2204.776,2160.544,2115.6987,2074.2214,2041.512,2008.7654,1978.104,1941.4854,1907.776,1878.3654,1856.0826,1838.3334,1827.9387,1821.728,1831.3147,1835.04,1837.2,1835.9174,1832.0133,1837.688,1853.384,1878.9467,1899.6133,1913.6614,1913.4,1899.7307,1891.1947,1885.3413,1890.9014,1897.8906,1903.8267,1897.048,1885.496,1877.2186,1873.5333,1869.7573,1872.5813,1870.9573,1868.304,1859.144,1849.896,1839.3707,1823.048,1802.128,1785.92,1769.808,1756.344,1743.704,1736.672,1719.6853,1694.1547,1662.92,1621.776,1580.2853,1540.8026,1506.0693,1477.3893,1447.1947,1411.928,1377.328,1337.2213,1296.3014,1264.56,1229.3334,1201.2134,1173.1813,1144.5786,1111.4773,1079.8613,1044.4293,1011.52,978.5787,948.6693,917.5867,892.656,869.06134,847.8693,826.31464,808.8907,790.848,770.3493,747.256,726.8747,705.62134,684.6747,663.504,645.02136,628.37335,611.49335,594.656,577.1093,560.3413,545.71466,530.328,516.048,501.12268,489.30133,476.232,464.99734,454.29333,444.97867,436.08,426.03467,415.76266,404.94135,393.59467,384.27734,373.42667,365.176,356.26666,349.08267,341.42667,334.66934,327.84,321.06934,315.064,308.77866,302.21335,296.76532,290.44534
8,/uoa/scratch/shared/2025_hackathon/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/RGB_and_VIS-NIR_HSI_data_for_90_rice_seed_varieties/Data-VIS-20170116-1-room-light-off/GS55R-02.hdr,247,0.9570279713915428,78.07716446627535,215.89879,216.05263,216.03644,216.14575,216.46559,216.89473,217.53036,218.18623,219.3158,220.18623,221.26721,222.94737,224.51012,226.4332,228.89069,231.87854,234.59514,237.62349,241.24696,245.68016,250.31984,255.53441,262.12552,269.56274,277.08908,285.28745,294.0162,302.85425,312.49393,323.29553,334.71255,346.7773,357.9919,369.1498,381.84616,394.27124,408.34412,422.50607,437.7166,456.417,478.2915,501.39676,520.57086,539.8421,555.8178,572.5668,590.31177,606.8988,622.7004,644.32794,664.9838,683.85425,702.95544,721.02026,738.4656,753.61945,770.06885,787.86237,806.13763,826.31177,847.85425,873.46155,893.9474,911.5992,936.06476,959.69635,981.1053,1001.2834,1026.83,1048.1781,1069.5101,1095.8907,1128.5668,1161.9312,1186.8542,1211.2592,1238.1903,1267.6761,1293.5547,1317.1134,1348.247,1374.6761,1394.2064,1409.3887,1441.0607,1501.7368,1542.8583,1570.8422,1593.0769,1619.7085,1649.3644,1676.4979,1696.5021,1719.7125,1749.9352,1784.4049,1808.4413,1830.575,1851.5708,1883.8745,1927.2592,1961.1741,1978.6923,1988.6842,2003.1943,2020.2753,2026.5142,2016.9879,1996.3563,1969.5264,1945.8866,1935.004,1949.2146,1986.6033,2016.5385,2033.3765,2050.9028,2069.4495,2096.8906,2125.093,2150.1094,2177.251,2213.0608,2259.7449,2316.4736,2344.7976,2361.2874,2370.158,2381.5425,2388.4128,2367.9958,2309.6843,2239.2793,2193.907,2171.251,2161.34,2143.7896,2107.992,2059.6558,2019.6882,1983.17,1956.6721,1930.4493,1897.8907,1869.4615,1842.3563,1824.0162,1813.004,1802.8422,1791.7733,1787.5587,1788.9595,1787.5061,1784.255,1783.2915,1784.6599,1797.9191,1817.0729,1846.6882,1859.5465,1868.1578,1856.9595,1844.085,1834.9434,1835.2793,1838.417,1848.4858,1853.2915,1845.5425,1834.6316,1829.1093,1826.1052,1827.4939,1825.8219,1822.1255,1808.8097,1795.1134,1785.668,1772.2712,1757.2915,1741.7693,1731.1458,1724.1538,1718.4089,1709.0972,1698.4493,1680.6964,1648.8016,1612.413,1572.4818,1531.1377,1497.3481,1467.413,1438.2267,1410.2106,1377.6154,1343.6154,1308.6194,1272.7611,1241.4292,1210.7045,1184.0648,1154.7247,1125.1984,1093.4858,1059.332,1027.3522,994.5223,964.7571,935.56274,907.5749,887.20245,867.6032,847.7652,831.2146,813.5789,795.0607,773.30365,752.13763,728.8664,706.9231,688.0243,667.5992,648.29553,632.98785,615.6316,599.498,582.5466,566.8381,551.6356,536.3158,521.1862,507.48987,493.74493,484.65182,471.04858,460.20648,450.8583,440.97165,432.48584,422.4575,409.89877,398.84616,387.8178,377.80972,369.35223,361.34818,352.64777,345.49393,337.80566,331.9595,324.21054,318.16196,311.1498,305.10123,299.23886
